2023-07-22 10:45:19.296 [main] INFO  proxy.tun.server.TunServerBootstrap - listening 127.0.0.1:14445
2023-07-22 11:12:27.954 [main] INFO  proxy.tun.server.TunServerBootstrap - listening 127.0.0.1:14445
2023-07-22 11:12:56.561 [nioEventLoopGroup-3-1] INFO  p.t.s.handler.ChannelChangeHandler - /127.0.0.1:49188 connected
2023-07-22 11:12:56.569 [nioEventLoopGroup-3-2] INFO  p.t.s.handler.ChannelChangeHandler - /127.0.0.1:49195 connected
2023-07-22 11:12:56.574 [nioEventLoopGroup-3-3] INFO  p.t.s.handler.ChannelChangeHandler - /127.0.0.1:49196 connected
2023-07-22 11:12:56.581 [nioEventLoopGroup-3-4] INFO  p.t.s.handler.ChannelChangeHandler - /127.0.0.1:49197 connected
2023-07-22 11:12:56.585 [nioEventLoopGroup-3-5] INFO  p.t.s.handler.ChannelChangeHandler - /127.0.0.1:49198 connected
2023-07-22 11:12:56.836 [nioEventLoopGroup-3-8] INFO  p.t.s.t.handler.ClientToDestHandler - client : /127.0.0.1:49211 -> destServer : data.bilibili.com/119.84.174.70:443  517 bytes
2023-07-22 11:12:56.836 [nioEventLoopGroup-3-10] INFO  p.t.s.t.handler.ClientToDestHandler - client : /127.0.0.1:49216 -> destServer : data.bilibili.com/119.84.174.70:443  517 bytes
2023-07-22 11:12:56.837 [nioEventLoopGroup-4-1] INFO  p.t.s.t.handler.DestToClientHandler - client : /127.0.0.1:49196 <- destServer : www.bilibili.com/119.84.174.67:443   611 bytes
2023-07-22 11:12:56.839 [nioEventLoopGroup-3-3] INFO  p.t.s.t.handler.ClientToDestHandler - client : /127.0.0.1:49196 -> destServer : www.bilibili.com/119.84.174.67:443  38 bytes
2023-07-22 11:12:56.844 [nioEventLoopGroup-3-3] INFO  p.t.s.t.handler.ClientToDestHandler - client : /127.0.0.1:49196 -> destServer : www.bilibili.com/119.84.174.67:443  143 bytes
2023-07-22 11:12:56.845 [nioEventLoopGroup-4-3] INFO  p.t.s.t.handler.DestToClientHandler - client : /127.0.0.1:49195 <- destServer : api.bilibili.com/171.214.10.142:443   258 bytes
2023-07-22 11:12:56.879 [nioEventLoopGroup-4-4] INFO  p.t.s.t.handler.DestToClientHandler - client : /127.0.0.1:49198 <- destServer : i0.hdslb.com/112.84.185.84:443   2048 bytes
2023-07-22 11:12:56.879 [nioEventLoopGroup-4-4] INFO  p.t.s.t.handler.DestToClientHandler - client : /127.0.0.1:49198 <- destServer : i0.hdslb.com/112.84.185.84:443   2447 bytes
2023-07-22 11:12:56.882 [nioEventLoopGroup-3-5] INFO  p.t.s.t.handler.ClientToDestHandler - client : /127.0.0.1:49198 -> destServer : i0.hdslb.com/112.84.185.84:443  80 bytes
2023-07-22 11:12:56.934 [nioEventLoopGroup-4-6] INFO  p.t.s.t.handler.DestToClientHandler - client : /127.0.0.1:49208 <- destServer : data.bilibili.com/119.84.174.70:443   152 bytes
2023-07-22 11:12:56.936 [nioEventLoopGroup-3-6] INFO  p.t.s.t.handler.ClientToDestHandler - client : /127.0.0.1:49208 -> destServer : data.bilibili.com/119.84.174.70:443  51 bytes
2023-07-22 11:12:56.937 [nioEventLoopGroup-3-6] INFO  p.t.s.t.handler.ClientToDestHandler - client : /127.0.0.1:49208 -> destServer : data.bilibili.com/119.84.174.70:443  2282 bytes
2023-07-22 11:12:56.941 [nioEventLoopGroup-4-7] INFO  p.t.s.t.handler.DestToClientHandler - client : /127.0.0.1:49209 <- destServer : data.bilibili.com/119.84.174.70:443   152 bytes
2023-07-22 11:12:56.941 [nioEventLoopGroup-4-5] INFO  p.t.s.t.handler.DestToClientHandler - client : /127.0.0.1:49197 <- destServer : s1.hdslb.com/61.128.154.183:443   2048 bytes
2023-07-22 11:12:56.942 [nioEventLoopGroup-4-5] INFO  p.t.s.t.handler.DestToClientHandler - client : /127.0.0.1:49197 <- destServer : s1.hdslb.com/61.128.154.183:443   2447 bytes
2023-07-22 11:12:56.942 [nioEventLoopGroup-4-9] INFO  p.t.s.t.handler.DestToClientHandler - client : /127.0.0.1:49214 <- destServer : data.bilibili.com/119.84.174.70:443   152 bytes
2023-07-22 11:12:56.942 [nioEventLoopGroup-4-2] INFO  p.t.s.t.handler.DestToClientHandler - client : /127.0.0.1:49188 <- destServer : data.bilibili.com/119.84.174.70:443   584 bytes
